year,month,day,cruise,station,depth_m,temp_C,sal_PSU,density_kg_m-3,PAR,fluor_mg_m-3,turbidity_NTU,O2conc_umol_kg-1,O2sat_percent,pH
2024,9,10,2,3,46.513,9.561,32.0535,24.7242,4.49E-05,0.2156,1.4327,191.007,67.453,8.552
2024,9,10,2,3,46.551,9.5612,32.0536,24.7242,4.49E-05,0.2248,1.4327,190.876,67.407,8.553
2024,9,10,2,3,46.459,9.5612,32.0535,24.7242,4.49E-05,0.2239,1.4298,190.728,67.354,8.552
2024,9,10,2,3,46.348,9.5608,32.0535,24.7242,4.49E-05,0.2394,1.2471,190.494,67.271,8.553
2024,9,10,2,3,46.369,9.5609,32.0533,24.724,4.49E-05,0.2385,1.2471,190.443,67.253,8.553
2024,9,10,2,3,46.529,9.5612,32.0533,24.724,4.49E-05,0.2385,1.3747,190.474,67.265,8.553
2024,9,10,2,3,46.73,9.5602,32.0537,24.7245,4.49E-05,0.2376,1.3863,190.558,67.293,8.553
2024,9,10,2,3,46.924,9.5577,32.0543,24.7254,4.49E-05,0.2193,1.4935,190.718,67.346,8.553
2024,9,10,2,3,47.068,9.5571,32.0542,24.7254,4.49E-05,0.2138,1.5254,190.877,67.401,8.553
2024,9,10,2,3,47.179,9.5567,32.0542,24.7254,4.49E-05,0.2193,1.4645,190.899,67.408,8.553
2024,9,10,2,3,47.293,9.5562,32.0541,24.7255,4.49E-05,0.2239,1.4327,190.748,67.354,8.553
2024,9,10,2,3,47.437,9.5544,32.055,24.7264,4.49E-05,0.2229,1.3834,190.545,67.28,8.553
2024,9,10,2,3,47.61,9.5526,32.0548,24.7266,4.49E-05,0.2248,1.3399,190.46,67.248,8.553
2024,9,10,2,3,47.703,9.5511,32.0554,24.7273,4.49E-05,0.2239,1.3979,190.463,67.247,8.553
2024,9,10,2,4,0.604,14.7208,31.5174,23.3479,1.65E+03,0.5947,0.4672,254.815,99.837,8.401
2024,9,10,2,4,0.509,14.721,31.5204,23.3502,1.72E+03,0.5947,0.4672,254.695,99.792,8.402
2024,9,10,2,4,0.501,14.7298,31.5192,23.3474,2.65E+03,0.5956,0.4672,254.506,99.734,8.402
2024,9,10,2,4,0.6,14.7139,31.5231,23.3537,1.50E+03,0.5956,0.4672,254.348,99.644,8.401
2024,9,10,2,4,0.673,14.7071,31.5192,23.3522,1.36E+03,0.5617,0.502,254.364,99.634,8.402
2024,9,10,2,4,0.641,14.7143,31.5166,23.3486,1.80E+03,0.5507,0.5107,254.31,99.625,8.402
2024,9,10,2,4,0.569,14.7327,31.5152,23.3437,1.82E+03,0.5599,0.4817,253.717,99.428,8.402
2024,9,10,2,4,0.596,14.7318,31.5204,23.3479,1.95E+03,0.5654,0.4643,253.185,99.222,8.402
2024,9,10,2,4,0.674,14.712,31.5251,23.3557,1.60E+03,0.5498,0.4904,253.236,99.206,8.401
2024,9,10,2,4,0.681,14.7111,31.5216,23.3532,1.34E+03,0.5351,0.5107,253.582,99.337,8.402
2024,9,10,2,4,0.58,14.7297,31.5169,23.3456,1.59E+03,0.5351,0.4933,253.997,99.533,8.401
2024,9,10,2,4,0.5,14.7303,31.5196,23.3476,1.97E+03,0.5351,0.4672,254.347,99.674,8.401
2024,9,10,2,4,0.558,14.7227,31.5237,23.3524,1.80E+03,0.5351,0.4643,254.594,99.758,8.4
2024,9,10,2,4,0.659,14.721,31.5191,23.3492,1.75E+03,0.5351,0.4672,254.933,99.884,8.399
2024,9,10,2,4,0.669,14.7226,31.5194,23.349,1.55E+03,0.5406,0.4643,255.124,99.963,8.399
2024,9,10,2,4,0.596,14.7322,31.5172,23.3453,1.78E+03,0.5654,0.4672,255.106,99.973,8.398
2024,9,10,2,4,0.546,14.7405,31.518,23.3442,2.29E+03,0.5654,0.4672,254.855,99.892,8.398
2024,9,10,2,4,0.579,14.7458,31.5189,23.3438,2.01E+03,0.58,0.4208,254.126,99.617,8.398
2024,9,10,2,4,0.636,14.7413,31.5219,23.347,1.73E+03,0.58,0.4208,253.533,99.378,8.398
2024,9,10,2,4,0.664,14.7324,31.5208,23.3481,1.45E+03,0.5525,0.4643,253.363,99.293,8.397
2024,9,10,2,4,0.639,14.7371,31.5197,23.3462,1.61E+03,0.5507,0.4672,253.675,99.424,8.397
2024,9,10,2,4,0.562,14.7441,31.5193,23.3444,1.84E+03,0.5498,0.4295,254.271,99.671,8.397
2024,9,10,2,4,0.519,14.7546,31.5176,23.3409,1.95E+03,0.5498,0.4179,254.613,99.824,8.397
2024,9,10,2,4,0.565,14.7573,31.5193,23.3416,1.88E+03,0.5489,0.4527,254.657,99.848,8.396
2024,9,10,2,4,0.637,14.7517,31.5214,23.3444,1.51E+03,0.5498,0.4672,254.417,99.744,8.395
2024,9,10,2,4,0.68,14.7463,31.5199,23.3444,1.81E+03,0.5406,0.4904,253.982,99.562,8.395
2024,9,10,2,4,0.682,14.7538,31.5183,23.3416,1.48E+03,0.5351,0.5107,253.793,99.502,8.395
2024,9,10,2,4,0.706,14.7537,31.5202,23.3431,1.50E+03,0.5544,0.4701,254.144,99.641,8.395
2024,9,10,2,4,0.751,14.7541,31.5181,23.3414,1.73E+03,0.5791,0.4208,254.612,99.823,8.395
2024,9,10,2,4,0.882,14.7798,31.516,23.3343,1.45E+03,0.5745,0.4353,254.506,99.831,8.396
2024,9,10,2,4,1.089,14.7492,31.5274,23.3496,2.18E+03,0.5654,0.4672,254.351,99.718,8.397
2024,9,10,2,4,1.257,14.7297,31.5227,23.3501,1.10E+03,0.569,0.4759,254.065,99.564,8.397
2024,9,10,2,4,1.36,14.7324,31.5202,23.3476,1.52E+03,0.5809,0.5136,253.889,99.498,8.396
2024,9,10,2,4,1.441,14.7345,31.5211,23.3478,1.20E+03,0.5818,0.5107,253.935,99.521,8.397
2024,9,10,2,4,1.547,14.7243,31.5212,23.3501,1.09E+03,0.5947,0.4672,254.103,99.567,8.398
2024,9,10,2,4,1.701,14.7011,31.5247,23.3577,1.14E+03,0.5947,0.4643,254.041,99.499,8.398
2024,9,10,2,4,1.839,14.6879,31.5241,23.36,8.47E+02,0.6359,0.4643,253.875,99.407,8.399
2024,9,10,2,4,1.886,14.7014,31.515,23.3502,1.05E+03,0.6386,0.4643,253.648,99.339,8.399
2024,9,10,2,4,1.896,14.6932,31.5221,23.3574,9.83E+02,0.6752,0.4266,253.743,99.365,8.4
2024,9,10,2,4,1.983,14.68,31.5258,23.3629,8.52E+02,0.6835,0.4179,254.118,99.488,8.4
2024,9,10,2,4,2.171,14.6523,31.5289,23.3712,1.08E+03,0.6926,0.4179,254.629,99.635,8.402
2024,9,10,2,4,2.376,14.6249,31.5259,23.3746,9.18E+02,0.6981,0.4179,254.952,99.705,8.405
2024,9,10,2,4,2.583,14.6195,31.5242,23.3744,8.68E+02,0.7228,0.473,254.74,99.61,8.407
2024,9,10,2,4,2.813,14.6091,31.5262,23.3782,8.48E+02,0.7421,0.5136,254.462,99.482,8.408
2024,9,10,2,4,3.04,14.5932,31.5264,23.3817,8.02E+02,0.7961,0.5136,254.631,99.517,8.409
2024,9,10,2,4,3.179,14.5786,31.5279,23.386,7.42E+02,0.8602,0.5136,254.851,99.575,8.409
2024,9,10,2,4,3.244,14.5729,31.5261,23.3857,7.01E+02,0.9041,0.5136,255.064,99.645,8.41
2024,9,10,2,4,3.311,14.5725,31.5248,23.3848,7.44E+02,0.9929,0.5107,254.919,99.587,8.41
2024,9,10,2,4,3.43,14.5675,31.5261,23.3868,7.55E+02,1.0167,0.5107,254.644,99.471,8.41
2024,9,10,2,4,3.623,14.5539,31.5294,23.3922,6.64E+02,1.1101,0.5107,254.551,99.41,8.41
2024,9,10,2,4,3.907,14.5419,31.5317,23.3966,6.25E+02,1.1238,0.5136,254.817,99.491,8.411
2024,9,10,2,4,4.214,14.544,31.5378,23.4008,6.30E+02,1.2795,0.5136,255.348,99.707,8.412
2024,9,10,2,4,4.454,14.5484,31.5415,23.4028,5.45E+02,1.2776,0.5107,255.65,99.836,8.416
2024,9,10,2,4,4.56,14.5518,31.5437,23.4038,4.92E+02,1.3884,0.5136,255.687,99.859,8.419
2024,9,10,2,4,4.57,14.5504,31.5426,23.4032,5.16E+02,1.3939,0.5136,255.657,99.844,8.422
2024,9,10,2,4,4.623,14.55,31.5419,23.4028,4.57E+02,1.4543,0.4353,255.779,99.89,8.423
2024,9,10,2,4,4.797,14.5537,31.543,23.4028,4.65E+02,1.4653,0.4208,256.204,100.064,8.423
2024,9,10,2,4,4.98,14.5608,31.5448,23.4027,4.69E+02,1.4662,0.4527,257.056,100.412,8.423
2024,9,10,2,4,5.113,14.5676,31.5487,23.4044,3.96E+02,1.4662,0.4672,257.777,100.71,8.425
2024,9,10,2,4,5.256,14.572,31.5503,23.4046,4.36E+02,1.5679,0.4962,258.489,100.999,8.427
2024,9,10,2,4,5.517,14.5765,31.553,23.4058,3.90E+02,1.642,0.5136,258.942,101.186,8.43
2024,9,10,2,4,5.846,14.5758,31.5544,23.407,3.48E+02,1.6622,0.5136,259.403,101.366,8.435
2024,9,10,2,4,6.149,14.5742,31.5545,23.4074,3.28E+02,1.6851,0.5136,259.918,101.564,8.438
2024,9,10,2,4,6.413,14.5769,31.5542,23.4066,3.12E+02,1.7089,0.5136,260.504,101.799,8.439
2024,9,10,2,4,6.6,14.5792,31.5594,23.4101,2.73E+02,1.7574,0.5136,260.904,101.963,8.44
2024,9,10,2,4,6.663,14.5786,31.5599,23.4107,2.79E+02,1.7748,0.502,260.827,101.932,8.44
2024,9,10,2,4,6.678,14.5788,31.5585,23.4096,2.80E+02,1.8462,0.4672,260.648,101.862,8.44
2024,9,10,2,4,6.813,14.5764,31.5603,23.4115,2.79E+02,1.8535,0.4672,260.639,101.854,8.44
2024,9,10,2,4,7.119,14.5704,31.5644,23.4159,2.64E+02,1.9332,0.4672,261.038,102.001,8.441
2024,9,10,2,4,7.475,14.5674,31.5663,23.418,2.21E+02,1.9332,0.4672,261.741,102.271,8.442
2024,9,10,2,4,7.784,14.567,31.5728,23.4231,2.05E+02,1.9469,0.5107,262.212,102.459,8.442
2024,9,10,2,4,8.004,14.567,31.5762,23.4257,1.94E+02,1.9478,0.5136,262.523,102.583,8.444
2024,9,10,2,4,8.1,14.5673,31.577,23.4263,1.85E+02,2.1117,0.5513,262.441,102.552,8.445
2024,9,10,2,4,8.099,14.568,31.575,23.4246,1.85E+02,2.1474,0.5571,262.482,102.568,8.446
2024,9,10,2,4,8.108,14.5681,31.5736,23.4235,1.76E+02,2.1062,0.4614,262.768,102.679,8.446
2024,9,10,2,4,8.281,14.5675,31.5763,23.4257,1.71E+02,2.0888,0.4208,263.011,102.775,8.446
2024,9,10,2,4,8.643,14.5606,31.5853,23.4341,1.63E+02,2.0833,0.4469,263.275,102.87,8.446
2024,9,10,2,4,9.023,14.5347,31.5982,23.4494,1.51E+02,2.0787,0.4672,263.371,102.863,8.448
2024,9,10,2,4,9.256,14.4674,31.6126,23.4746,1.38E+02,2.1236,0.5078,263.7,102.864,8.452
2024,9,10,2,4,9.341,14.4454,31.5894,23.4613,1.29E+02,2.1767,0.5571,263.805,102.843,8.453
2024,9,10,2,4,9.38,14.4992,31.5885,23.4494,1.24E+02,2.1959,0.5571,263.535,102.848,8.454
2024,9,10,2,4,9.512,14.444,31.6059,23.4743,1.26E+02,2.2362,0.5571,264.036,102.942,8.455
2024,9,10,2,4,9.766,14.4314,31.6027,23.4745,1.25E+02,2.2271,0.56,264.318,103.023,8.454
2024,9,10,2,4,10.076,14.4145,31.6196,23.4911,1.16E+02,2.1923,0.56,264.335,103.007,8.451
2024,9,10,2,4,10.35,14.3085,31.6669,23.5495,1.06E+02,2.1959,0.5542,264.868,103.03,8.451
2024,9,10,2,4,10.537,14.2113,31.6504,23.5569,1.01E+02,2.25,0.5107,265.145,102.925,8.454
2024,9,10,2,4,10.697,14.1813,31.6501,23.5629,9.81E+01,2.25,0.5136,264.621,102.659,8.453
2024,9,10,2,4,10.95,14.1562,31.6556,23.5723,9.15E+01,2.4605,0.5542,264.118,102.416,8.449
2024,9,10,2,4,11.254,14.1261,31.713,23.6228,8.24E+01,2.4715,0.5571,263.705,102.235,8.442
2024,9,10,2,4,11.459,14.0311,31.761,23.6793,7.62E+01,2.8606,0.56,263.265,101.903,8.442
2024,9,10,2,4,11.531,13.996,31.7698,23.6933,7.32E+01,2.9412,0.56,262.123,101.395,8.444
2024,9,10,2,4,11.565,14.0234,31.7586,23.679,7.10E+01,3.2415,0.5281,260.632,100.867,8.443
2024,9,10,2,4,11.696,13.9493,31.7918,23.7198,6.87E+01,3.3724,0.5165,260.043,100.511,8.444
2024,9,10,2,4,11.943,13.8746,31.8332,23.767,6.55E+01,3.2882,0.56,260.395,100.525,8.443
2024,9,10,2,4,12.232,13.7772,31.8894,23.8301,6.20E+01,3.2268,0.589,261.417,100.76,8.441
2024,9,10,2,4,12.503,13.6914,31.9264,23.876,5.89E+01,3.1353,0.5803,262.414,100.995,8.439
2024,9,10,2,4,12.736,13.6372,31.9486,23.9041,5.57E+01,3.0227,0.56,262.66,100.994,8.437
2024,9,10,2,4,12.972,13.5431,31.9706,23.94,5.18E+01,3.1042,0.5426,262.942,100.925,8.435
2024,9,10,2,4,13.218,13.3858,32.0414,24.0262,4.83E+01,3.2699,0.5165,263.395,100.826,8.431
2024,9,10,2,4,13.435,13.2995,32.0734,24.068,4.53E+01,3.2067,0.5049,263.164,100.582,8.426
2024,9,10,2,4,13.57,13.2699,32.0812,24.08,4.33E+01,2.9558,0.4701,262.131,100.133,8.423
2024,9,10,2,4,13.633,13.2512,32.0809,24.0834,4.22E+01,2.9375,0.4614,260.928,99.635,8.421
2024,9,10,2,4,13.737,13.2362,32.0842,24.089,4.11E+01,2.7205,0.3744,260.296,99.365,8.419
2024,9,10,2,4,13.929,13.1832,32.0958,24.1084,3.94E+01,2.7205,0.3744,260.53,99.355,8.419
2024,9,10,2,4,14.173,13.1558,32.0908,24.1099,3.75E+01,2.7764,0.4208,261.245,99.568,8.417
2024,9,10,2,4,14.447,13.13,32.0936,24.1171,3.58E+01,2.7791,0.4237,261.935,99.78,8.413
2024,9,10,2,4,14.723,13.09,32.0981,24.1285,3.43E+01,2.7068,0.3831,262.285,99.835,8.409
2024,9,10,2,4,14.964,13.04,32.1044,24.1432,3.25E+01,2.6922,0.3744,262.305,99.745,8.406
2024,9,10,2,4,15.163,13.0128,32.1051,24.1491,3.09E+01,2.6711,0.3744,261.886,99.531,8.402
2024,9,10,2,4,15.348,12.9789,32.11,24.1595,2.94E+01,2.6629,0.3744,261.093,99.163,8.399
2024,9,10,2,4,15.547,12.9365,32.1194,24.175,2.81E+01,2.6455,0.3773,260.409,98.824,8.396
2024,9,10,2,4,15.743,12.8351,32.1444,24.2141,2.68E+01,2.6336,0.3744,259.845,98.422,8.394
2024,9,10,2,4,15.911,12.7479,32.1437,24.2304,2.57E+01,2.6656,0.3976,259.062,97.949,8.391
2024,9,10,2,4,16.084,12.7176,32.1413,24.2343,2.49E+01,2.7068,0.4237,257.993,97.482,8.388
2024,9,10,2,4,16.249,12.6877,32.1467,24.2443,2.41E+01,2.7553,0.4237,256.735,96.951,8.384
2024,9,10,2,4,16.423,12.6721,32.1492,24.2493,2.33E+01,2.8524,0.4237,255.357,96.401,8.38
2024,9,10,2,4,16.667,12.625,32.1731,24.2768,2.24E+01,2.8359,0.4121,253.9,95.774,8.375
2024,9,10,2,4,16.958,12.61,32.1987,24.2995,2.12E+01,2.7654,0.3744,252.215,95.126,8.372
2024,9,10,2,4,17.26,12.6017,32.2072,24.3077,1.98E+01,2.7901,0.3773,250.937,94.633,8.373
2024,9,10,2,4,17.496,12.5952,32.2102,24.3113,1.85E+01,3.0822,0.4208,250.215,94.351,8.376
2024,9,10,2,4,17.642,12.5966,32.2114,24.3119,1.76E+01,3.0813,0.4208,250.373,94.414,8.378
2024,9,10,2,4,17.736,12.6004,32.2125,24.3121,1.70E+01,3.5107,0.4208,251.128,94.706,8.379
2024,9,10,2,4,17.802,12.5997,32.2126,24.3123,1.68E+01,3.5345,0.4237,251.906,94.999,8.379
2024,9,10,2,4,17.899,12.5974,32.2124,24.3126,1.66E+01,3.6068,0.3831,252.823,95.339,8.38
2024,9,10,2,4,18.129,12.5979,32.2134,24.3133,1.61E+01,3.6214,0.3744,253.897,95.746,8.381
2024,9,10,2,4,18.452,12.5962,32.2203,24.3189,1.51E+01,3.6837,0.4411,254.815,96.094,8.382
2024,9,10,2,4,18.746,12.5777,32.2248,24.326,1.41E+01,3.7102,0.4701,255.732,96.406,8.384
2024,9,10,2,4,18.99,12.5714,32.2348,24.3349,1.33E+01,3.463,0.4411,256.17,96.565,8.385
2024,9,10,2,4,19.191,12.567,32.2359,24.3366,1.28E+01,3.2854,0.4237,256.389,96.64,8.387
2024,9,10,2,4,19.345,12.5608,32.2362,24.338,1.24E+01,3.3175,0.3802,256.355,96.615,8.388
2024,9,10,2,4,19.489,12.5614,32.2347,24.3368,1.20E+01,3.3578,0.3281,256.108,96.522,8.388
2024,9,10,2,4,19.68,12.5533,32.2367,24.3399,1.16E+01,3.4786,0.3599,256.01,96.47,8.388
2024,9,10,2,4,19.928,12.5422,32.2386,24.3435,1.10E+01,3.7249,0.4237,256.004,96.447,8.388
2024,9,10,2,4,20.193,12.4919,32.2505,24.3623,1.04E+01,3.6315,0.415,256.144,96.408,8.388
2024,9,10,2,4,20.435,12.4479,32.2465,24.3676,9.88E+00,3.2552,0.3744,256.337,96.39,8.386
2024,9,10,2,4,20.65,12.4294,32.2441,24.3693,9.40E+00,3.2772,0.3831,256.396,96.373,8.384
2024,9,10,2,4,20.828,12.4205,32.2445,24.3713,9.01E+00,3.5354,0.4701,256.384,96.351,8.381
2024,9,10,2,4,20.955,12.406,32.2446,24.3741,8.73E+00,3.5345,0.4701,255.83,96.114,8.378
2024,9,10,2,4,21.086,12.4023,32.2412,24.3722,8.54E+00,3.7432,0.4266,254.398,95.567,8.376
2024,9,10,2,4,21.292,12.3996,32.2402,24.3719,8.28E+00,3.7542,0.4237,252.581,94.878,8.375
2024,9,10,2,4,21.549,12.3895,32.2412,24.3746,7.91E+00,3.7176,0.4237,251.362,94.401,8.374
2024,9,10,2,4,21.803,12.3779,32.241,24.3767,7.52E+00,3.7102,0.4237,250.959,94.227,8.372
2024,9,10,2,4,22.04,12.3614,32.2385,24.3779,7.12E+00,3.7203,0.4556,250.933,94.183,8.371
2024,9,10,2,4,22.285,12.347,32.2408,24.3823,6.73E+00,3.7249,0.4701,250.818,94.113,8.369
2024,9,10,2,4,22.541,12.3078,32.2467,24.3943,6.31E+00,3.8531,0.4701,250.621,93.967,8.368
2024,9,10,2,4,22.741,12.2609,32.2463,24.4029,5.94E+00,3.9437,0.4701,250.164,93.704,8.366
2024,9,10,2,4,22.841,12.2426,32.2414,24.4025,5.71E+00,3.8402,0.4527,249.349,93.36,8.364
2024,9,10,2,4,22.897,12.2374,32.2384,24.4012,5.61E+00,3.7112,0.4237,248.371,92.982,8.363
2024,9,10,2,4,23.014,12.2245,32.2395,24.4045,5.51E+00,3.7881,0.4237,247.437,92.608,8.363
2024,9,10,2,4,23.21,12.2032,32.241,24.4096,5.32E+00,3.9437,0.4237,246.643,92.271,8.362
2024,9,10,2,4,23.427,12.1809,32.2377,24.4113,5.12E+00,3.9721,0.4266,245.878,91.94,8.36
2024,9,10,2,4,23.667,12.1724,32.2378,24.413,4.91E+00,4.0865,0.4266,245.184,91.664,8.356
2024,9,10,2,4,23.946,12.1713,32.2454,24.419,4.67E+00,4.0636,0.4266,244.599,91.448,8.353
2024,9,10,2,4,24.216,12.164,32.2518,24.4254,4.42E+00,3.8109,0.4237,244.175,91.28,8.351
2024,9,10,2,4,24.43,12.1365,32.2589,24.436,4.20E+00,3.8128,0.4237,243.978,91.159,8.35
2024,9,10,2,4,24.637,12.1114,32.2577,24.4398,4.03E+00,3.8824,0.3802,243.669,90.995,8.35
2024,9,10,2,4,24.88,12.0934,32.2567,24.4424,3.85E+00,3.8869,0.3773,243.141,90.763,8.35
2024,9,10,2,4,25.093,12.0669,32.2611,24.4508,3.66E+00,3.8869,0.4179,242.825,90.598,8.349
2024,9,10,2,4,25.243,12.0559,32.2582,24.4506,3.53E+00,3.8869,0.4266,242.482,90.447,8.347
2024,9,10,2,4,25.395,12.0449,32.2598,24.4539,3.43E+00,3.9428,0.4237,242.237,90.336,8.345
2024,9,10,2,4,25.596,12.0198,32.2661,24.4635,3.31E+00,3.9675,0.4266,242.129,90.252,8.344
2024,9,10,2,4,25.829,11.9971,32.2669,24.4682,3.15E+00,3.9757,0.4237,241.893,90.122,8.343
2024,9,10,2,4,26.083,11.9829,32.2669,24.4709,2.98E+00,3.9831,0.4266,241.476,89.94,8.341
2024,9,10,2,4,26.318,11.9847,32.2699,24.4729,2.81E+00,3.9767,0.4237,240.901,89.731,8.34
2024,9,10,2,4,26.493,11.9856,32.2712,24.4737,2.67E+00,3.9684,0.4237,240.238,89.487,8.339
2024,9,10,2,4,26.624,11.9795,32.2729,24.4762,2.57E+00,3.9748,0.4556,239.602,89.24,8.339
2024,9,10,2,4,26.762,11.9689,32.2762,24.4807,2.48E+00,3.984,0.5165,239.114,89.04,8.339
2024,9,10,2,4,26.925,11.9566,32.2772,24.4838,2.40E+00,3.9959,0.4991,238.936,88.952,8.339
2024,9,10,2,4,27.084,11.9551,32.2771,24.484,2.32E+00,4.0426,0.4237,238.932,88.947,8.339
2024,9,10,2,4,27.242,11.9531,32.2768,24.4841,2.25E+00,4.0627,0.4237,238.876,88.923,8.339
2024,9,10,2,4,27.438,11.9519,32.2765,24.4842,2.18E+00,4.3108,0.4237,238.757,88.876,8.339
2024,9,10,2,4,27.658,11.9433,32.279,24.4877,2.10E+00,4.3099,0.4237,238.716,88.846,8.338
2024,9,10,2,4,27.867,11.9272,32.2835,24.4942,2.02E+00,4.2669,0.4701,238.822,88.859,8.338
2024,9,10,2,4,28.101,11.9227,32.2836,24.4951,1.94E+00,4.2641,0.4701,238.779,88.834,8.338
2024,9,10,2,4,28.406,11.9114,32.2871,24.4999,1.83E+00,4.2394,0.4701,238.614,88.754,8.338
2024,9,10,2,4,28.701,11.899,32.2856,24.501,1.71E+00,4.2339,0.4701,238.141,88.554,8.339
2024,9,10,2,4,28.91,11.8897,32.2881,24.5047,1.62E+00,4.1213,0.4353,237.429,88.274,8.342
2024,9,10,2,4,29.059,11.8877,32.2854,24.503,1.57E+00,4.0728,0.4237,236.659,87.982,8.349
2024,9,10,2,4,29.219,11.8811,32.2888,24.5068,1.52E+00,4.1241,0.4208,236.135,87.778,8.355
2024,9,10,2,4,29.402,11.8661,32.2884,24.5093,1.45E+00,4.1616,0.4237,235.907,87.665,8.36
2024,9,10,2,4,29.597,11.8599,32.285,24.5078,1.37E+00,4.0581,0.4034,235.736,87.588,8.364
2024,9,10,2,4,29.802,11.8704,32.2855,24.5062,1.30E+00,3.93,0.3773,235.588,87.553,8.365
2024,9,10,2,4,29.993,11.8516,32.296,24.5178,1.24E+00,3.9464,0.3947,235.353,87.437,8.366
2024,9,10,2,4,30.099,11.8262,32.2949,24.5217,1.19E+00,3.9831,0.4237,235.069,87.285,8.366
2024,9,10,2,4,30.143,11.8234,32.2933,24.5209,1.17E+00,4.0005,0.4063,234.755,87.162,8.367
2024,9,10,2,4,30.247,11.8128,32.2929,24.5226,1.15E+00,4.0728,0.3281,234.754,87.142,8.368
2024,9,10,2,4,30.451,11.7832,32.2971,24.5313,1.12E+00,4.0536,0.3367,235.176,87.247,8.369
2024,9,10,2,4,30.702,11.7489,32.298,24.5384,1.08E+00,3.8265,0.4237,235.518,87.312,8.369
2024,9,10,2,4,30.953,11.7277,32.2966,24.5411,1.03E+00,3.8274,0.4237,235.528,87.276,8.369
2024,9,10,2,4,31.156,11.7195,32.2958,24.542,1.01E+00,3.4914,0.4672,235.277,87.167,8.369
2024,9,10,2,4,31.355,11.7032,32.2992,24.5477,9.81E-01,3.474,0.4672,234.865,86.987,8.369
2024,9,10,2,4,31.657,11.6706,32.3004,24.5545,9.32E-01,3.2799,0.4701,233.989,86.604,8.37
2024,9,10,2,4,32.087,11.6376,32.3057,24.5647,8.67E-01,3.2406,0.4701,233.236,86.269,8.372
2024,9,10,2,4,32.528,11.5823,32.322,24.5874,7.91E-01,2.9174,0.4034,233.052,86.11,8.374
2024,9,10,2,4,32.842,11.5513,32.3303,24.5995,7.23E-01,2.7801,0.3744,233.225,86.123,8.378
2024,9,10,2,4,32.957,11.5473,32.3282,24.5986,6.85E-01,2.5338,0.3744,233.275,86.133,8.381
2024,9,10,2,4,32.837,11.5919,32.3077,24.5746,6.84E-01,2.3534,0.3744,232.97,86.089,8.382
2024,9,10,2,4,32.659,11.6196,32.3013,24.5646,7.14E-01,2.2298,0.331,232.801,86.072,8.383
2024,9,10,2,4,32.713,11.6119,32.3078,24.571,7.09E-01,2.0787,0.2817,233.003,86.137,8.384
2024,9,10,2,4,33.064,11.592,32.3179,24.5825,6.76E-01,2.1886,0.2817,233.626,86.337,8.384
2024,9,10,2,4,33.505,11.5312,32.3374,24.6087,6.20E-01,2.412,0.2817,234.518,86.568,8.385
2024,9,10,2,4,33.778,11.4959,32.3471,24.6226,5.77E-01,2.2664,0.2817,234.944,86.667,8.387
2024,9,10,2,4,33.912,11.4703,32.3559,24.6341,5.57E-01,1.6704,0.2788,234.703,86.537,8.39
2024,9,10,2,4,34.003,11.4643,32.3565,24.6356,5.53E-01,1.653,0.2788,233.873,86.22,8.391
2024,9,10,2,4,34.124,11.4549,32.3601,24.6401,5.39E-01,1.3784,0.2324,233.125,85.93,8.393
2024,9,10,2,4,34.321,11.426,32.3723,24.6548,5.27E-01,1.3793,0.2324,233.059,85.86,8.394
2024,9,10,2,4,34.565,11.3997,32.3764,24.6627,5.10E-01,1.0955,0.3223,233.516,85.984,8.396
2024,9,10,2,4,34.794,11.3925,32.3755,24.6634,4.88E-01,1.0799,0.3281,233.855,86.095,8.397
2024,9,10,2,4,35.031,11.383,32.3784,24.6673,4.68E-01,0.8885,0.2498,233.748,86.04,8.399
2024,9,10,2,4,35.279,11.3733,32.3792,24.6697,4.48E-01,0.8455,0.2324,233.484,85.925,8.402
2024,9,10,2,4,35.446,11.3711,32.3789,24.6698,4.26E-01,0.7741,0.2643,233.389,85.886,8.403
2024,9,10,2,4,35.536,11.3708,32.378,24.6692,4.16E-01,0.743,0.2788,233.659,85.985,8.405
2024,9,10,2,4,35.691,11.3707,32.3775,24.6688,4.11E-01,0.7347,0.2817,234.206,86.186,8.407
2024,9,10,2,4,35.999,11.3702,32.3775,24.6689,3.95E-01,0.7283,0.2788,234.697,86.365,8.409
2024,9,10,2,4,36.359,11.368,32.3791,24.6706,3.68E-01,0.7411,0.2788,235.05,86.492,8.412
2024,9,10,2,4,36.634,11.3573,32.3827,24.6753,3.48E-01,0.7576,0.2817,235.18,86.523,8.414
2024,9,10,2,4,36.745,11.353,32.3821,24.6756,3.36E-01,0.7668,0.2817,235.029,86.459,8.416
2024,9,10,2,4,36.698,11.3719,32.374,24.6659,3.42E-01,0.7869,0.2788,234.549,86.312,8.417
2024,9,10,2,4,36.667,11.3755,32.3764,24.6671,3.52E-01,0.775,0.2701,233.978,86.11,8.419
2024,9,10,2,4,36.854,11.3617,32.3824,24.6743,3.51E-01,0.7274,0.2324,233.731,85.997,8.419
2024,9,10,2,4,37.231,11.3167,32.3957,24.6927,3.32E-01,0.7247,0.2353,234.069,86.048,8.421
2024,9,10,2,4,37.595,11.2221,32.4148,24.7245,3.13E-01,0.6981,0.2324,234.861,86.178,8.422
2024,9,10,2,4,37.887,11.1696,32.4097,24.7298,2.98E-01,0.6981,0.2324,235.279,86.233,8.423
